31,1,2,1,1.1082,1
31,2,0,2,0.60826,1
31,3,2,1,0.86484,1
31,4,0,2,0.85456,1
31,5,2,1,0.71799,1
31,6,1,2,0.61771,1
31,7,1,2,1.0752,1
31,8,2,1,0.64116,1
31,9,0,2,1.3275,1
31,10,1,99,99,0
31,11,1,2,0.9296,1
31,12,2,1,0.6377,1
31,13,0,2,0.38157,1
31,14,2,1,0.74357,1
31,15,2,2,0.80199,0
31,16,1,2,0.71525,1
31,17,2,1,0.60862,1
31,18,0,2,0.43247,1
31,19,0,2,0.50494,1
31,20,1,2,0.60564,1
31,21,2,1,0.39201,1
31,22,2,1,0.50518,1
31,23,1,2,0.35753,1
31,24,2,1,0.62416,1
31,25,0,2,0.42541,1
31,26,2,1,0.52102,1
31,27,2,1,0.77268,1
31,28,0,2,0.47157,1
31,29,2,1,0.44612,1
31,30,2,1,0.46937,1
31,31,0,2,0.356,1
31,32,0,2,0.63852,1
31,33,0,2,0.6784,1
31,34,1,2,0.66916,1
31,35,2,1,0.73928,1
31,36,1,2,0.91988,1
31,37,1,2,0.96432,1
31,38,0,2,0.64701,1
31,39,1,1,0.73424,0
31,40,2,1,0.61816,1
31,41,1,2,0.52302,1
31,42,2,1,0.58294,1
31,43,2,1,0.4892,1
31,44,2,1,0.43874,1
31,45,2,1,0.58186,1
31,46,1,2,0.50484,1
31,47,1,2,0.86106,1
31,48,0,2,0.45266,1
31,49,0,2,0.53899,1
31,50,2,1,0.847,1
31,51,2,1,1.2632,1
31,52,2,1,0.97388,1
31,53,1,2,0.77553,1
31,54,2,1,1.0737,1
31,55,1,2,0.82371,1
31,56,2,1,0.85465,1
31,57,2,1,0.54988,1
31,58,0,2,0.82523,1
31,59,0,2,0.90616,1
31,60,2,1,0.911,1
31,61,0,2,0.69103,1
31,62,0,2,1.0569,1
31,63,2,1,0.86291,1
31,64,1,2,1.1503,1
31,65,0,2,1.2083,1
31,66,2,1,1.1524,1
31,67,1,2,0.9239,1
31,68,2,99,99,0
31,69,1,99,99,0
31,70,0,2,0.57032,1
31,71,0,2,1.269,1
31,72,2,1,1.0357,1
31,73,0,2,0.65945,1
31,74,0,2,1.1942,1
31,75,0,2,0.56337,1
31,76,1,2,0.67714,1
31,77,2,1,0.81201,1
31,78,0,2,0.91657,1
31,79,0,2,1.1843,1
31,80,0,2,0.45832,1
31,81,0,2,0.56974,1
31,82,0,2,0.39629,1
31,83,2,1,0.63779,1
31,84,0,2,0.42082,1
31,85,0,2,0.43026,1
31,86,1,2,0.40618,1
31,87,2,1,0.59801,1
31,88,2,1,0.59214,1
31,89,0,2,0.85732,1
31,90,1,2,0.99202,1
31,91,2,1,0.7525,1
31,92,2,1,0.54052,1
31,93,1,2,0.44711,1
31,94,2,1,0.47833,1
31,95,1,2,0.43713,1
31,96,1,2,0.42109,1
31,97,0,2,0.74162,1
31,98,2,1,0.92824,1
