18,1,1,2,0.62058,1
18,2,2,1,0.59694,1
18,3,2,1,0.88546,1
18,4,2,1,0.61207,1
18,5,2,1,0.62871,1
18,6,1,2,0.40458,1
18,7,0,2,0.622,1
18,8,0,2,0.59843,1
18,9,0,2,0.75077,1
18,10,2,1,0.72237,1
18,11,2,1,0.71176,1
18,12,2,1,0.4522,1
18,13,2,1,0.5556,1
18,14,0,2,0.58282,1
18,15,0,2,0.61589,1
18,16,1,2,0.5045,1
18,17,2,1,0.61492,1
18,18,2,1,0.62339,1
18,19,2,1,0.56719,1
18,20,2,1,0.53698,1
18,21,2,1,0.46088,1
18,22,0,2,0.6124,1
18,23,0,2,0.56481,1
18,24,0,2,0.42284,1
18,25,2,1,0.67078,1
18,26,0,2,0.6133,1
18,27,2,1,1.039,1
18,28,0,2,0.58292,1
18,29,0,2,0.56078,1
18,30,1,2,0.6111,1
18,31,2,1,0.57916,1
18,32,1,2,0.97383,1
18,33,2,1,0.68821,1
18,34,2,1,0.70174,1
18,35,1,2,0.60322,1
18,36,0,2,0.56355,1
18,37,1,2,0.61517,1
18,38,0,2,0.55176,1
18,39,2,1,0.619,1
18,40,2,1,0.54664,1
18,41,0,2,0.63075,1
18,42,0,2,0.54272,1
18,43,0,2,0.55394,1
18,44,2,1,0.54936,1
18,45,2,1,0.66386,1
18,46,0,2,0.56644,1
18,47,1,2,0.75397,1
18,48,2,1,0.58131,1
18,49,2,1,0.48643,1
18,50,2,1,0.52504,1
18,51,1,2,0.57717,1
18,52,1,2,0.44217,1
18,53,2,1,0.65039,1
18,54,0,2,0.5927,1
18,55,1,2,0.6421,1
18,56,2,1,0.57813,1
18,57,0,2,0.51522,1
18,58,0,2,0.50475,1
18,59,2,1,0.46217,1
18,60,0,2,0.62876,1
18,61,2,1,0.93176,1
18,62,0,2,0.64853,1
18,63,0,2,0.59095,1
18,64,1,2,0.39228,1
18,65,2,1,0.89407,1
18,66,2,1,0.54827,1
18,67,2,1,0.54269,1
18,68,2,1,0.89091,1
18,69,0,2,0.85607,1
18,70,2,1,0.75071,1
18,71,2,1,0.72189,1
18,72,0,2,0.6783,1
18,73,1,2,0.84461,1
18,74,0,2,0.82705,1
18,75,1,2,0.5069,1
18,76,2,1,0.52759,1
18,77,2,1,0.4765,1
18,78,2,1,0.65848,1
18,79,2,1,0.67289,1
18,80,0,2,0.58294,1
18,81,2,1,0.88112,1
18,82,2,1,0.54282,1
18,83,0,2,0.49817,1
18,84,2,1,0.70254,1
18,85,0,2,0.67664,1
