39,1,2,1,0.62266,1
39,2,1,2,0.73303,1
39,3,0,2,0.80971,1
39,4,0,2,0.75457,1
39,5,0,2,0.75689,1
39,6,2,1,0.5843,1
39,7,2,1,0.51347,1
39,8,1,2,0.79812,1
39,9,0,2,0.79227,1
39,10,1,1,0.70556,0
39,11,2,1,0.69384,1
39,12,1,2,1.0201,1
39,13,0,2,0.76473,1
39,14,2,1,0.67839,1
39,15,1,2,1.1484,1
39,16,0,2,0.76845,1
39,17,0,2,0.46713,1
39,18,2,1,0.62585,1
39,19,2,1,0.50487,1
39,20,1,2,0.53406,1
39,21,2,1,0.53099,1
39,22,0,2,0.62288,1
39,23,0,2,0.60662,1
39,24,2,1,0.51133,1
39,25,2,1,0.93215,1
39,26,0,2,0.60777,1
39,27,2,1,0.59345,1
39,28,2,1,0.57064,1
39,29,2,1,1.1891,1
39,30,2,1,0.44698,1
39,31,2,1,0.39066,1
39,32,2,1,0.49564,1
39,33,2,1,0.39689,1
39,34,0,2,0.55029,1
39,35,2,1,0.59348,1
39,36,2,1,0.70675,1
39,37,0,2,0.63059,1
39,38,0,2,0.67135,1
39,39,0,2,0.52529,1
39,40,1,2,0.64204,1
39,41,2,1,0.5134,1
39,42,0,2,0.74137,1
39,43,0,2,0.72869,1
39,44,0,2,0.71713,1
39,45,0,2,0.50597,1
39,46,0,2,0.45352,1
39,47,2,1,0.64482,1
39,48,2,1,1.0291,1
39,49,2,1,0.74113,1
39,50,2,1,0.52828,1
39,51,2,1,0.67624,1
39,52,2,1,0.61793,1
39,53,1,2,0.62666,1
39,54,2,1,0.58667,1
39,55,2,1,0.61282,1
39,56,2,1,0.51741,1
39,57,0,2,0.67398,1
39,58,0,2,0.67164,1
39,59,0,2,0.63057,1
39,60,0,2,0.59044,1
39,61,2,1,0.7118,1
39,62,0,2,0.61151,1
39,63,2,1,0.66892,1
39,64,2,1,0.57867,1
39,65,0,2,0.73599,1
39,66,0,2,0.54078,1
39,67,2,1,0.47207,1
39,68,1,2,0.59883,1
39,69,2,1,0.52716,1
39,70,0,2,0.6518,1
39,71,2,2,0.47435,0
39,72,0,2,0.67321,1
39,73,2,1,0.68711,1
39,74,2,1,0.67617,1
39,75,0,2,0.90703,1
39,76,2,1,0.69578,1
39,77,2,1,0.90905,1
39,78,1,2,1.1296,1
39,79,2,1,0.68548,1
39,80,2,1,0.74759,1
39,81,2,1,0.6629,1
39,82,0,2,0.66126,1
39,83,2,1,0.65911,1
39,84,0,2,0.63376,1
39,85,2,1,0.8186,1
39,86,2,1,0.55509,1
39,87,2,1,0.44653,1
39,88,0,2,0.57366,1
39,89,2,1,0.56758,1
39,90,1,2,0.69075,1
39,91,0,2,0.65578,1
39,92,2,1,0.57484,1
39,93,2,1,0.64101,1
39,94,0,2,0.52817,1
39,95,2,1,0.5953,1
39,96,2,1,0.62921,1
39,97,2,1,0.62954,1
39,98,0,2,0.62946,1
39,99,0,2,0.54926,1
39,100,1,2,0.61674,1
39,101,2,1,0.63231,1
39,102,2,1,0.88122,1
39,103,2,1,0.56618,1
39,104,0,2,0.54564,1
39,105,1,2,0.61296,1
39,106,0,2,0.58079,1
39,107,1,2,0.4867,1
39,108,2,1,0.59757,1
39,109,2,1,0.73487,1
39,110,1,2,0.59439,1
39,111,2,1,0.67612,1
39,112,2,1,0.57858,1
39,113,0,2,0.59604,1
39,114,1,2,0.68543,1
39,115,2,1,0.64316,1
39,116,1,2,0.65768,1
39,117,2,1,0.60104,1
39,118,2,1,0.55434,1
39,119,2,1,0.47745,1
39,120,2,1,0.43544,1
39,121,2,1,0.46756,1
39,122,0,2,0.6253,1
39,123,1,2,0.65734,1
39,124,2,1,0.61678,1
39,125,1,2,0.72856,1
39,126,0,2,0.61342,1
39,127,0,2,0.51793,1
39,128,2,1,0.57767,1
39,129,2,1,0.64195,1
39,130,1,2,0.68096,1
39,131,0,2,0.67088,1
39,132,0,2,0.57289,1
39,133,2,1,0.57576,1
